id
176909246
176831144
174215347
173364636
159865191
146271773
113656189
113540577
102893964
100947280
90679276
83396665
68049234
58067801
55119185
48329799
21146016
14655498
14136016
10379317
4978895
1362559
276353077
275782195
273548120
273401813
272003250
270854210
212356656
196518832
196394972
196305158
193896561
190242072
189643106
189557422
189326211
170345811
153518828
151597256
148008757
145092110
142833447
130230750
113540588
109298270
105614665
94132196
87149160
77900450
72667834
72542509
71149569
38436464
27971953
13797246
12533371
6482397
5852521
4077687
980770
598974
276236721
276106317
275274560
275059407
274546139
273691873
273656715
272617901
270745659
214495555
205928397
195662905
193450565
188535073
187827445
186578993
186290792
185408437
176906739
170098856
167940010
164336681
161383826
158235745
151597210
147988202
129766803
125362334
112333133
112332742
77539095
76737958
76531748
72027523
66090079
55071991
50723822
49204092
14053722
4040663
276291561
276113033
276079779
275905144
275821942
275571590
274932085
273952855
272227226
270735749
206847854
197907335
193684715
190702862
190605360
187889757
186286190
181928999
175956866
175833959
174444166
170708219
165038798
150711999
111537682
109982979
109654814
100958464
100376369
93734071
80628929
74616448
72290296
58220389
57587819
52749673
21031780
8149335
8011021
347334
276231601
273464121
273321955
273134763
271414262
259537049
202891560
193988316
191926650
191353862
191148968
190592917
188128043
187190670
184781428
177117486
173092689
169603497
167043770
166033485
164323204
150682463
147988196
112588572
101897983
101297001
99681443
94383325
87941401
85242387
76305752
73222804
69644752
69162885
68774264
68456844
46755107
46107068
10581200
520337
276019288
275923489
275705688
275060635
273636756
273355948
273280353
272188850
208778368
197901949
197587848
196373994
193433940
191148787
185873053
178514167
178240555
173420792
172422019
161426372
158972052
152740748
144203242
137449198
109982972
105614549
104074993
94878710
91774356
76117849
76012201
72688722
72688720
11413619
11413616
10568888
7440075
6807847
1667307
392568
276380209
276302717
276075629
276074095
274545378
272226133
270883265
270113247
243093211
213488450
203701746
197119849
195661677
194206884
193109496
192048655
187933180
181699596
173425949
173135243
171549996
167210779
157054867
152522279
151597234
151597178
134846272
74307132
74235036
59395854
53789573
50263061
42877486
15634598
13407561
11122712
9948023
997535
586937
464132
276344148
275332787
274987888
274069435
273417501
273119845
220684094
209891492
208608165
199706090
195541265
191926658
189572584
188930498
186578233
186290800
185435297
173878382
173515430
168559528
165150439
158775128
154245459
115078652
110649726
109982974
91343895
82996527
77323488
75454261
52709770
49252204
19948893
19274771
16422526
13116553
11371241
10675287
714023
427631
276242875
275737928
275698445
275138977
273634677
273596551
272432462
271784299
270660559
267208813
249866918
197657913
195801684
193896500
190707619
189076559
187859733
187859732
157244522
151998250
114937963
111537683
73686632
68350215
67120551
55957270
49904794
41299108
41299102
37411897
29190890
17960478
15634588
12107379
9687403
7982626
7556499
1938895
1686729
595726
276297345
276286342
275948240
274849721
274168278
271077521
270850451
252564157
248936930
248755023
202242050
195623888
192115854
191655860
191045567
190701640
188930500
186578228
185226879
172175794
170297937
165098800
111285054
111271564
111271288
107802188
101782486
82041440
80142837
77281352
74245176
74217686
67060010
66464344
51244265
48362502
47273271
35720772
22634351
13443851
276077513
274952700
274587865
198208141
195801639
194960237
194959711
192912897
192377680
185903114
185653966
185191998
180400055
174444190
171212880
166525103
161930883
160754106
155463014
145144836
120509490
116300374
111165275
107034694
105835879
97553886
82936273
73268489
59043891
59010153
57870430
57318113
56609155
51251660
50269973
29830245
4255933
3529957
541248
520330
275843796
275421986
275155745
272111589
270735753
203958084
195928317
195801321
195306005
195291853
186880675
186286174
185055210
184283143
183539215
180396223
179547036
169376042
150997930
115702579
114937975
92096347
83757985
77917794
77665388
73107479
70016676
69764547
68580163
67060014
62373313
59362963
56819709
52004412
50322534
47242845
45902241
43341583
581983
572247
274842313
274145810
272648543
269983260
263500714
262664014
251547350
196853079
196201375
195801673
186267247
181699638
176550199
173718231
170352757
164273180
157195845
115869802
109982968
108261354
106754127
105614631
76181976
75615221
74460137
66398385
52805069
50240864
44911496
27639410
19588948
16284262
14455662
11475738
8306438
5743619
2542279
1205103
519382
480040
276242851
276146397
275853520
275792722
275455749
275218113
275140688
272599100
272362025
271456610
253237308
249160358
229714495
220666219
212314036
208568690
203937562
196830267
193895765
192048665
185435294
184779711
176144899
176132390
171549938
169621651
165089915
160269222
138934624
129381392
105614601
90480255
89222118
73553837
50322156
49549972
48629535
44044693
10640993
1750249
276344115
275430850
272000023
271218682
207400598
192339908
191148794
190601856
188551111
184790643
182551495
181997205
181131175
174605338
167685123
165030720
161426354
150838230
146846342
142791683
136540009
106605687
92488048
83680361
78975579
74217673
73553846
68586415
59207573
48659055
39521136
28285288
15686499
14083858
13527009
3408331
2601231
531109
475974
381234
276451364
276077514
275962493
275882939
275821960
275779583
275655796
275624223
275623471
275571603
274136484
253357095
212992673
204631110
192692429
192398103
186290791
186265470
182541449
177564112
177312713
170298038
167148807
167019723
131497044
118124353
116397383
111059103
104935828
102566681
100285591
98355902
91343901
76776247
62686754
50246190
46332534
10392851
1534615
1028645
276526058
276383753
276017418
275617264
275033841
274918064
273363338
273244065
272896486
271394399
251756027
216113774
198858935
193450582
191782133
185055215
179735870
179546070
177117491
173477523
158706492
156821160
155106681
138038174
130996082
127031560
94347317
82072617
71907876
71072209
62648441
58063000
43341578
35761355
35473845
32219488
25980689
16564276
13105198
544731
